Time,V(inn),V(inp),V(n001),V(n002),V(n2v5),V(nc_01),V(nc_02),V(outa),V(outb),V(p2v5),V(sd),V(signal),V(vdd),V(vee),I(BIOUTA),I(BIOUTB),I(Ca),I(Cb),I(Cf),I(Cload),I(Cpara),I(Cparb),I(R1),I(R2),I(Ra),I(Rb),I(Rf),I(Rfn),I(Rfp),I(Rload),I(Rpara),I(Rparb),I(V1),I(V2),I(V3),I(V4),Ix(xu1:1),Ix(xu1:2),Ix(xu1:3),Ix(xu1:4),Ix(xu1:5),Ix(xu1:6),Ix(xu2:1),Ix(xu2:2),Ix(xu2:3),Ix(xu2:4),Ix(xu2:5),Ix(xu2:6),Ix(xu3:1),Ix(xu3:2),Ix(xu3:3),Ix(xu3:4),Ix(xu3:5),Ix(xu3:6)
3.942113901471798e-05,0.00036359552,-0.00023015446,-0.32077384,-0.6756935,-2.5,2.5,2.5,-0.6808031,-0.67697775,2.5,-15.183333,-5.83517,18.0,-18.0,0.0012885147,0.0027114854,1.8575639e-09,-1.2301412e-09,1.5381538e-05,-0.0018452649,4.221736e-10,-2.7957756e-10,-0.0014083333,-0.0015183333,-0.002400195,-9.173274e-06,-0.0024544604,-0.0012897085,-0.0027127042,-0.26523498,2.4239701e-09,-1.5343631e-09,-0.03254369,-0.29978082,-0.0047036535,-0.0031110006,9.173274e-06,-3.888376e-05,0.03254369,-0.29837248,0.26582882,0.00011,-1.2104729e-06,-1.1985845e-06,0.002110997,-0.0010000027,-0.0011104865,0.0,-1.1933682e-06,-1.2158429e-06,0.0010000038,-0.0037036508,0.002703531,0.0
3.961613901471788e-05,0.00037734347,-0.00023925609,-0.37897003,-0.6174927,-2.5,2.5,2.5,-0.62266797,-0.6187822,2.5,-15.183333,-4.1643577,18.0,-18.0,0.0015222892,0.0024777108,1.2405589e-09,-8.209236e-10,1.600588e-05,-0.0019200812,2.819452e-10,-1.8657355e-10,-0.0014083333,-0.0015183333,-0.001624653,-9.210947e-06,-0.0016865189,-0.0015234834,-0.0024789295,-0.18928897,2.5156233e-09,-1.5950405e-09,-0.032543685,-0.22299142,-0.004469846,-0.0021017038,9.210947e-06,-4.5859946e-05,0.032543685,-0.22158308,0.18903941,0.00011,-1.2108377e-06,-1.1982476e-06,0.0011017,-0.0010000027,-0.00010116964,0.0,-1.1931268e-06,-1.2160659e-06,0.0010000038,-0.003469843,0.0024697185,0.0
3.9636139014717866e-05,0.00037844194,-0.00023998294,-0.3850551,-0.6114073,-2.5,2.5,2.5,-0.61658883,-0.6126973,2.5,-15.183333,-3.9895275,18.0,-18.0,0.0015467316,0.0024532685,1.1759409e-09,-7.7814977e-10,1.6056472e-05,-0.0019261421,2.6725927e-10,-1.7685223e-10,-0.0014083333,-0.0015183333,-0.0015435582,-9.214677e-06,-0.0016061612,-0.0015479258,-0.0024544871,-0.18134215,2.522946e-09,-1.5998863e-09,-0.032543685,-0.21495813,-0.004449682,-0.00200045,9.214677e-06,-4.6546662e-05,0.032543685,-0.21354981,0.18100612,0.00011,-1.2108661e-06,-1.198222e-06,0.0010004463,-0.0010042847,4.3676337e-06,0.0,-1.193108e-06,-1.2160828e-06,0.0010000038,-0.0034453974,0.0024452724,0.0
3.9784698369446e-05,0.00038474923,-0.00024415617,-0.43074954,-0.5657107,-2.5,2.5,2.5,-0.5709357,-0.56700456,2.5,-15.183333,-2.6759472,18.0,-18.0,0.0017302682,0.0022697318,6.910133e-10,-4.5730367e-10,1.6352415e-05,-0.0019615823,1.5704849e-10,-1.0393265e-10,-0.0014083333,-0.0015183333,-0.00093457475,-9.2414975e-06,-0.0010023864,-0.0017314629,-0.00227095,-0.12163397,2.5649949e-09,-1.6277077e-09,-0.032543685,-0.15461043,-0.0050581447,-0.001999963,9.2414975e-06,-5.1459272e-05,0.032543685,-0.1532021,0.12065842,0.00011,-1.2110243e-06,-1.1980858e-06,0.0009999594,-0.0017963091,0.0007968882,0.0,-1.1930033e-06,-1.2161729e-06,0.0010000037,-0.0032618355,0.0022617085,0.0
3.993325772417413e-05,0.00038776637,-0.00024614748,-0.47703212,-0.5194271,-2.5,2.5,2.5,-0.5246901,-0.5207245,2.5,-15.183333,-1.3441852,18.0,-18.0,0.0019161537,0.0020838461,2.0636802e-10,-1.2999339e-10,1.6506005e-05,-0.0019799469,4.6901823e-11,-2.954395e-11,-0.0014083333,-0.0015183333,-0.00031771974,-9.266589e-06,-0.0003902358,-0.0019173489,-0.0020850643,-0.06109933,2.585109e-09,-1.6409831e-09,-0.03254368,-0.09344513,-0.0056748986,-0.0019998902,9.266589e-06,-5.6010067e-05,0.032543685,-0.09203679,0.059493113,0.00011,-1.2110885e-06,-1.1980436e-06,0.0009998865,-0.0025989725,0.0015996293,0.0,-1.1929613e-06,-1.2162001e-06,0.0010000037,-0.0030759259,0.0020757976,0.0
4.0073257724174054e-05,0.00038757588,-0.0002460078,-0.5208246,-0.47563475,-2.5,2.5,2.5,-0.4809281,-0.47693512,2.5,-15.183333,-0.08292371,18.0,-18.0,0.002092026,0.0019079741,-2.5629224e-10,1.7979652e-10,1.6519212e-05,-0.0019814752,-5.824823e-11,4.0862844e-11,-0.0014083333,-0.0015183333,0.00026597694,-9.288453e-06,0.00018952589,-0.0020932218,-0.0019091917,-0.0037692597,2.5838394e-09,-1.6400521e-09,-0.03254368,-0.035533756,-0.0062586237,-0.0019999403,9.288453e-06,-5.993185e-05,0.03254368,-0.03412542,0.0015817394,0.00011,-1.211062e-06,-1.1980911e-06,0.0009999367,-0.0033585923,0.0023591986,0.0,-1.1929794e-06,-1.2161679e-06,0.0010000035,-0.0029000314,0.0018999033,0.0
4.008325772417405e-05,0.0003874505,-0.0002459225,-0.52395,-0.4725094,-2.5,2.5,2.5,-0.47780472,-0.47381002,2.5,-15.183333,0.0071324804,18.0,-18.0,0.0021045771,0.0018954229,-2.9546118e-10,1.9546878e-10,1.6515261e-05,-0.0019809974,-6.7150265e-11,4.4424724e-11,-0.0014083333,-0.0015183333,0.00030763526,-9.289943e-06,0.00023092248,-0.002105773,-0.0018966405,0.00032420363,2.5830034e-09,-1.6394834e-09,-0.03509632,-0.033952016,-0.0063004117,-0.0020000713,9.289943e-06,-6.0197508e-05,0.03509632,-0.03254368,-0.0025526388,0.00011,-1.2110567e-06,-1.1980983e-06,0.0010000678,-0.0034129329,0.0024134081,0.0,-1.1929825e-06,-1.216164e-06,0.0010000035,-0.0028874788,0.0018873506,0.0
4.023325772417397e-05,0.00038375033,-0.0002434582,-0.57064015,-0.4258206,-2.5,2.5,2.5,-0.43114197,-0.42712414,2.5,-15.183333,1.3531675,18.0,-18.0,0.002292072,0.001707928,-7.889074e-10,5.255149e-10,1.6377924e-05,-0.0019644639,-1.7929713e-10,1.1943521e-10,-0.0014083333,-0.0015183333,0.0009299876,-9.311105e-06,0.0008496712,-0.0022932685,-0.0017091451,0.061507616,2.5583358e-09,-1.6230547e-09,-0.09688181,-0.033952016,-0.006922672,-0.0019999966,9.311105e-06,-6.393846e-05,0.09688181,-0.032543685,-0.06433813,0.00011,-1.2109284e-06,-1.1982489e-06,0.0009999931,-0.004222711,0.0032232562,0.0,-1.193068e-06,-1.2160635e-06,0.0010000035,-0.002699961,0.001699834,0.0
4.0383257724173894e-05,0.00037670444,-0.00023877337,-0.6166882,-0.379775,-2.5,2.5,2.5,-0.38511598,-0.38108116,2.5,-15.183333,2.6819754,18.0,-18.0,0.0024769746,0.0015230253,-1.2778473e-09,8.4659196e-10,1.609523e-05,-0.0019304955,-2.9041983e-10,1.9240726e-10,-0.0014083333,-0.0015183333,0.0015438147,-9.329883e-06,0.0014605196,-0.0024781723,-0.0015242418,0.121907964,2.511363e-09,-1.5918225e-09,-0.15785876,-0.03395202,-0.0075365184,-0.0020000266,9.329883e-06,-6.719978e-05,0.15785876,-0.032543685,-0.12531507,0.00011,-1.2107049e-06,-1.1984949e-06,0.0010000231,-0.0050214813,0.004021987,0.0,-1.1932165e-06,-1.2159004e-06,0.0010000035,-0.0025150366,0.0015149119,0.0
4.060825772417378e-05,0.00036000207,-0.00022768055,-0.6836641,-0.3128048,-2.5,2.5,2.5,-0.31816265,-0.31411424,2.5,-15.183333,4.617135,18.0,-18.0,0.0027458856,0.0012541143,-1.9842241e-09,1.3176363e-09,1.5404405e-05,-0.0018475446,-4.5096005e-10,2.994628e-10,-0.0014083333,-0.0015183333,0.0024366763,-9.353225e-06,0.0023501418,-0.0027470847,-0.0012553298,0.20986979,2.4000137e-09,-1.5178704e-09,-0.24662656,-0.03395202,-0.008429353,-0.0020000052,9.353225e-06,-7.113008e-05,0.24662656,-0.032543685,-0.21408287,0.00011,-1.2101956e-06,-1.1990368e-06,0.0010000018,-0.006183258,0.005183761,0.0,-1.1935548e-06,-1.2155404e-06,0.0010000034,-0.002246096,0.0012459765,0.0
4.083325772417366e-05,0.00033625052,-0.00021191376,-0.7469423,-0.24953477,-2.5,2.5,2.5,-0.25489414,-0.25084662,2.5,-15.183333,6.448465,18.0,-18.0,0.0029999176,0.0010000822,-2.6521816e-09,1.7613988e-09,1.4406293e-05,-0.0017277389,-6.0276856e-10,4.0031792e-10,-0.0014083333,-0.0015183333,0.003280321,-9.370374e-06,0.0031920755,-0.0030011185,-0.0010012966,0.29311204,2.2416702e-09,-1.4127584e-09,-0.33058992,-0.033952024,-0.009273006,-0.002000004,9.370374e-06,-7.3838906e-05,0.33058992,-0.03254369,-0.29804626,0.00011,-1.2094866e-06,-1.1997766e-06,0.0010000006,-0.007280968,0.006281439,0.0,-1.1940255e-06,-1.2150492e-06,0.0010000033,-0.001992038,0.0009919262,0.0
4.1193257724173474e-05,0.00028480866,-0.00017777745,-0.8373732,-0.1591214,-2.5,2.5,2.5,-0.16445133,-0.16043517,2.5,-15.183333,9.072228,18.0,-18.0,0.0033628845,0.0006371155,-3.6071868e-09,2.3932287e-09,1.2221628e-05,-0.0014655696,-8.1981516e-10,5.4391563e-10,-0.0014083333,-0.0015183333,0.0044861455,-9.384113e-06,0.004398419,-0.0033640882,-0.00063832774,0.41237402,1.8987245e-09,-1.185183e-09,-0.4507939,-0.033952024,-0.010478877,-0.0020000075,9.384113e-06,-7.5505115e-05,0.4507939,-0.032543693,-0.41825023,0.00011,-1.2079735e-06,-1.2013344e-06,0.0010000044,-0.008849839,0.007850234,0.0,-1.1950294e-06,-1.2140157e-06,0.0010000033,-0.0016290386,0.0006289437,0.0
4.155325772417329e-05,0.00021920225,-0.00013425265,-0.9105396,-0.08597733,-2.5,2.5,2.5,-0.09124017,-0.0872906,2.5,-15.183333,11.204137,18.0,-18.0,0.0036564588,0.00034354127,-4.3777915e-09,2.9039573e-09,9.414687e-06,-0.0011287796,-9.949527e-10,6.5999034e-10,-0.0014083333,-0.0015183333,0.0054619964,-9.380469e-06,0.0053787506,-0.0036576658,-0.00034475134,0.50927895,1.4613483e-09,-8.950177e-10,-0.54833955,-0.033952028,-0.011454804,-0.002000007,9.380469e-06,-7.383082e-05,0.54833955,-0.032543693,-0.5157959,0.00011,-1.206064e-06,-1.2032804e-06,0.0010000039,-0.01011936,0.009119662,0.0,-1.1962962e-06,-1.2127247e-06,0.0010000032,-0.0013354443,0.00033537086,0.0
4.181825772417315e-05,0.00016377326,-9.748524e-05,-0.95114195,-0.045393843,-2.5,2.5,2.5,-0.05058508,-0.046705186,2.5,-15.183333,12.394382,18.0,-18.0,0.0038192952,0.0001807047,-4.8041846e-09,3.186581e-09,7.0327537e-06,-0.00084301125,-1.0918602e-09,7.2422296e-10,-0.0014083333,-0.0015183333,0.006003713,-9.366742e-06,0.005926175,-0.003820505,-0.00018191308,0.563381,1.0918219e-09,-6.499016e-10,-0.60270095,-0.033952028,-0.011996595,-0.0020000073,9.366742e-06,-7.050476e-05,0.60270095,-0.032543696,-0.57015723,0.00011,-1.2044609e-06,-1.2049042e-06,0.001000004,-0.010823994,0.009824217,0.0,-1.1973596e-06,-1.2116476e-06,0.0010000032,-0.0011726016,0.00017254634,0.0
4.2083257724173014e-05,0.000103998726,-5.7839392e-05,-0.9792228,-0.017333377,-2.5,2.5,2.5,-0.02243638,-0.018641546,2.5,-15.183333,13.225658,18.0,-18.0,0.003931827,6.817294e-05,-5.0978404e-09,3.3809873e-09,4.456359e-06,-0.00053393305,-1.1586001e-09,7.6840617e-10,-0.0014083333,-0.0015183333,0.006378576,-9.344056e-06,0.0063086166,-0.0039330395,-6.9379676e-05,0.6011663,6.9332484e-10,-3.8559594e-10,-0.640557,-0.03395203,-0.0123715475,-0.0020000073,9.344056e-06,-6.550285e-05,0.640557,-0.032543696,-0.60801333,0.00011,-1.2027397e-06,-1.20664e-06,0.0010000041,-0.011311476,0.010311616,0.0,-1.1985012e-06,-1.2104963e-06,0.0010000031,-0.0010600713,6.0035618e-05,0.0
4.2113257724173e-05,9.7030286e-05,-5.3217762e-05,-0.9815742,-0.014984322,-2.5,2.5,2.5,-0.02007639,-0.016292054,2.5,-15.183333,13.296009,18.0,-18.0,0.003941242,5.8757727e-05,-5.1223292e-09,3.3971697e-09,4.1555513e-06,-0.00049784774,-1.1641658e-09,7.72084e-10,-0.0014083333,-0.0015183333,0.0064099855,-9.340948e-06,0.006340993,-0.0039424547,-5.9964274e-05,0.60436404,6.4686856e-10,-3.547851e-10,-0.6437507,-0.03395203,-0.012402968,-0.002000007,9.340948e-06,-6.483663e-05,0.6437507,-0.032543696,-0.61120707,0.00011,-1.2025395e-06,-1.2068415e-06,0.0010000041,-0.011352311,0.01035244,0.0,-1.198634e-06,-1.2103627e-06,0.0010000031,-0.0010506567,5.0623326e-05,0.0
4.214325772417298e-05,9.002972e-05,-4.857487e-05,-0.9837539,-0.012806984,-2.5,2.5,2.5,-0.01788794,-0.014114266,2.5,-15.183333,13.361427,18.0,-18.0,0.0039499677,5.0032224e-05,-5.14497e-09,3.4121563e-09,3.8532694e-06,-0.00046158582,-1.1693113e-09,7.754901e-10,-0.0014083333,-0.0015183333,0.0064391065,-9.337735e-06,0.0063711023,-0.0039511807,-5.123859e-05,0.6073376,6.001981e-10,-3.238325e-10,-0.6467178,-0.03395203,-0.0124321,-0.0020000073,9.337735e-06,-6.41509e-05,0.6467178,-0.032543696,-0.6141741,0.00011,-1.2023385e-06,-1.2070437e-06,0.0010000041,-0.011390168,0.010390287,0.0,-1.1987672e-06,-1.2102286e-06,0.0010000031,-0.0010419319,4.1900854e-05,0.0
4.217325772417297e-05,8.299951e-05,-4.3912376e-05,-0.98576117,-0.010802137,-2.5,2.5,2.5,-0.015871806,-0.012108955,2.5,-15.183333,13.421888,18.0,-18.0,0.0039580003,4.1999538e-05,-5.1657736e-09,3.4259404e-09,3.5496187e-06,-0.00042515987,-1.1740394e-09,7.7862283e-10,-0.0014083333,-0.0015183333,0.006465929,-9.334416e-06,0.0063989335,-0.0039592134,-4.3205717e-05,0.61008584,5.533301e-10,-2.9274919e-10,-0.64945716,-0.03395203,-0.0124589335,-0.002000007,9.334416e-06,-6.344589e-05,0.64945716,-0.032543696,-0.6169135,0.00011,-1.2021367e-06,-1.2072467e-06,0.0010000041,-0.011425033,0.010425143,0.0,-1.1989011e-06,-1.2100941e-06,0.0010000031,-0.0010339,3.3871303e-05,0.0
4.2193257724172957e-05,7.8297475e-05,-4.0793977e-05,-0.98700315,-0.009561755,-2.5,2.5,2.5,-0.014623806,-0.010868255,2.5,-15.183333,13.459433,18.0,-18.0,0.0039629694,3.7030728e-05,-5.1785887e-09,3.4344922e-09,3.3464767e-06,-0.00040079112,-1.176952e-09,7.8056644e-10,-0.0014083333,-0.0015183333,0.006482529,-9.332147e-06,0.006416217,-0.0039641825,-3.8236787e-05,0.6117924,5.219832e-10,-2.7195984e-10,-0.65115637,-0.03395203,-0.012475541,-0.002000007,9.332147e-06,-6.29653e-05,0.65115637,-0.032543696,-0.6186127,0.00011,-1.2020017e-06,-1.2073822e-06,0.0010000041,-0.011446609,0.010446711,0.0,-1.1989906e-06,-1.2100041e-06,0.0010000031,-0.0010289318,2.8904642e-05,0.0
4.2213257724172946e-05,7.3584124e-05,-3.7668084e-05,-0.98816794,-0.008398549,-2.5,2.5,2.5,-0.013452906,-0.009704726,2.5,-15.183333,13.494758,18.0,-18.0,0.003967628,3.2371896e-05,-5.1906777e-09,3.4424061e-09,3.142806e-06,-0.00037635904,-1.1796994e-09,7.82365e-10,-0.0014083333,-0.0015183333,0.0064981002,-9.329831e-06,0.006432481,-0.0039688414,-3.3577835e-05,0.6133981,4.905608e-10,-2.5112057e-10,-0.6527537,-0.03395203,-0.01249112,-0.002000007,9.329831e-06,-6.247633e-05,0.6527537,-0.032543696,-0.62021005,0.00011,-1.2018664e-06,-1.2075182e-06,0.0010000041,-0.011466846,0.010466942,0.0,-1.1990803e-06,-1.209914e-06,0.0010000031,-0.0010242736,2.4248004e-05,0.0
4.2233257724172936e-05,6.8860194e-05,-3.4535195e-05,-0.9892554,-0.007312704,-2.5,2.5,2.5,-0.012359294,-0.008618549,2.5,-15.183333,13.527859,18.0,-18.0,0.003971976,2.8023773e-05,-5.2018905e-09,3.449861e-09,2.938638e-06,-0.0003518674,-1.1822479e-09,7.840593e-10,-0.0014083333,-0.0015183333,0.0065126405,-9.32747e-06,0.006447723,-0.0039731897,-2.9229594e-05,0.6149027,4.5906798e-10,-2.3023462e-10,-0.6542489,-0.03395203,-0.012505667,-0.002000007,9.32747e-06,-6.197906e-05,0.6542489,-0.032543696,-0.62170523,0.00011,-1.201731e-06,-1.2076542e-06,0.0010000041,-0.0114857415,0.010485831,0.0,-1.1991701e-06,-1.2098237e-06,0.0010000031,-0.0010199262,1.9902123e-05,0.0
4.2253257724172926e-05,6.4126434e-05,-3.139582e-05,-0.9902653,-0.0063043907,-2.5,2.5,2.5,-0.011343141,-0.0076098996,2.5,-15.183333,13.558731,18.0,-18.0,0.003976013,2.398705e-05,-5.2122764e-09,3.4567293e-09,2.734008e-06,-0.00032732042,-1.1846083e-09,7.856203e-10,-0.0014083333,-0.0015183333,0.006526148,-9.325064e-06,0.0064619402,-0.0039772266,-2.519275e-05,0.616306,4.2750956e-10,-2.0930545e-10,-0.6556416,-0.03395203,-0.012519183,-0.002000007,9.325064e-06,-6.1473555e-05,0.6556416,-0.032543696,-0.62309796,0.00011,-1.2015953e-06,-1.2077905e-06,0.0010000041,-0.011503292,0.010503375,0.0,-1.1992602e-06,-1.2097333e-06,0.0010000031,-0.0010158902,1.5867687e-05,0.0
4.226325772417292e-05,6.17561e-05,-2.982384e-05,-0.99074113,-0.0058293585,-2.5,2.5,2.5,-0.010864163,-0.0071346965,2.5,-15.183333,13.57333,18.0,-18.0,0.0039779143,2.2085664e-05,-5.217165e-09,3.4599785e-09,2.631529e-06,-0.0003150273,-1.1857193e-09,7.8635876e-10,-0.0014083333,-0.0015183333,0.0065325135,-9.323844e-06,0.006468664,-0.0039791283,-2.3291304e-05,0.6169696,4.1170736e-10,-1.988256e-10,-0.65629953,-0.03395203,-0.012525552,-0.0020000073,9.323844e-06,-6.121775e-05,0.65629953,-0.032543696,-0.6237559,0.00011,-1.2015273e-06,-1.2078588e-06,0.0010000041,-0.011511562,0.010511641,0.0,-1.1993052e-06,-1.2096881e-06,0.0010000031,-0.0010139892,1.3967459e-05,0.0
4.2273257724172915e-05,5.9383598e-05,-2.8250426e-05,-0.9911976,-0.005373768,-2.5,2.5,2.5,-0.010404608,-0.0066789337,2.5,-15.183333,13.58737,18.0,-18.0,0.003979738,2.0262361e-05,-5.221876e-09,3.4630383e-09,2.5289464e-06,-0.0003027218,-1.18679e-09,7.8705414e-10,-0.0014083333,-0.0015183333,0.0065386198,-9.322614e-06,0.006475131,-0.0039809514,-2.1467942e-05,0.6176077,3.9589063e-10,-1.8833617e-10,-0.65693176,-0.03395203,-0.012531662,-0.002000007,9.322614e-06,-6.0959912e-05,0.65693176,-0.032543696,-0.6243881,0.00011,-1.2014593e-06,-1.207927e-06,0.0010000041,-0.011519495,0.010519572,0.0,-1.1993503e-06,-1.2096428e-06,0.0010000031,-0.0010121663,1.2145329e-05,0.0
4.228325772417291e-05,5.7008998e-05,-2.6675643e-05,-0.9916345,-0.004937637,-2.5,2.5,2.5,-0.009964496,-0.006242629,2.5,-15.183333,13.60085,18.0,-18.0,0.0039814827,1.8517216e-05,-5.2263505e-09,3.4660057e-09,2.4262622e-06,-0.0002904041,-1.187807e-09,7.8772855e-10,-0.0014083333,-0.0015183333,0.0065444666,-9.321371e-06,0.00648134,-0.0039826967,-1.9722738e-05,0.61822045,3.8005998e-10,-1.7783762e-10,-0.6575383,-0.03395203,-0.012537513,-0.0020000073,9.321371e-06,-6.0700066e-05,0.6575383,-0.032543696,-0.62499464,0.00011,-1.2013913e-06,-1.2079953e-06,0.0010000041,-0.011527091,0.010527164,0.0,-1.1993955e-06,-1.2095975e-06,0.0010000031,-0.0010104215,1.0401366e-05,0.0
4.2293257724172905e-05,5.4632423e-05,-2.5099538e-05,-0.99205196,-0.0045209834,-2.5,2.5,2.5,-0.009543844,-0.0058258,2.5,-15.183333,13.6137705,18.0,-18.0,0.00398315,1.6850296e-05,-5.2305893e-09,3.468859e-09,2.3234852e-06,-0.00027807534,-1.1887703e-09,7.8837703e-10,-0.0014083333,-0.0015183333,0.006550054,-9.320119e-06,0.0064872922,-0.0039843637,-1.8055758e-05,0.61880773,3.6421616e-10,-1.6733025e-10,-0.6581191,-0.03395203,-0.012543105,-0.002000007,9.320119e-06,-6.0438208e-05,0.6581191,-0.032543696,-0.6255754,0.00011,-1.2013232e-06,-1.2080636e-06,0.0010000041,-0.011534349,0.010534418,0.0,-1.1994406e-06,-1.2095522e-06,0.0010000031,-0.0010087551,8.73564e-06,0.0
4.23032577241729e-05,5.225395e-05,-2.3522178e-05,-0.99244994,-0.004123823,-2.5,2.5,2.5,-0.009142667,-0.0054284628,2.5,-15.183333,13.626129,18.0,-18.0,0.003984738,1.5261669e-05,-5.234697e-09,3.4715189e-09,2.2206134e-06,-0.0002657352,-1.1897039e-09,7.8898155e-10,-0.0014083333,-0.0015183333,0.0065553817,-9.318855e-06,0.006492987,-0.0039859526,-1.6467071e-05,0.6193695,3.4835965e-10,-1.5681452e-10,-0.6586741,-0.03395203,-0.0125484355,-0.0020000073,9.318855e-06,-6.0174356e-05,0.6586741,-0.032543696,-0.62613046,0.00011,-1.201255e-06,-1.2081321e-06,0.0010000041,-0.011541269,0.010541335,0.0,-1.1994857e-06,-1.2095069e-06,0.0010000031,-0.0010071668,7.1482164e-06,0.0
4.2313257724172894e-05,4.9873663e-05,-2.1943639e-05,-0.99282837,-0.0037461715,-2.5,2.5,2.5,-0.008760983,-0.0050506326,2.5,-15.183333,13.637928,18.0,-18.0,0.0039862487,1.3751394e-05,-5.2385625e-09,3.4740553e-09,2.1176554e-06,-0.00025338476,-1.1905824e-09,7.89558e-10,-0.0014083333,-0.0015183333,0.0065604495,-9.31758e-06,0.0064984234,-0.0039874627,-1.4956738e-05,0.6199058,3.3249106e-10,-1.4629092e-10,-0.6592034,-0.03395203,-0.012553507,-0.002000007,9.31758e-06,-5.990852e-05,0.6592034,-0.032543696,-0.62665975,0.00011,-1.2011868e-06,-1.2082004e-06,0.0010000041,-0.01154785,0.010547913,0.0,-1.199531e-06,-1.2094615e-06,0.0010000031,-0.001005657,5.639158e-06,0.0
4.232325772417289e-05,4.7491678e-05,-2.0363968e-05,-0.9931873,-0.0033880437,-2.5,2.5,2.5,-0.008398806,-0.004692325,2.5,-15.183333,13.649164,18.0,-18.0,0.0039876807,1.2319533e-05,-5.2421676e-09,3.4764998e-09,2.0146144e-06,-0.00024102438,-1.1914018e-09,7.901136e-10,-0.0014083333,-0.0015183333,0.006565257,-9.316294e-06,0.0065036016,-0.0039888946,-1.3524818e-05,0.6204166,3.1661118e-10,-1.3575978e-10,-0.6597069,-0.03395203,-0.012558319,-0.0020000073,9.316294e-06,-5.9640708e-05,0.6597069,-0.032543696,-0.6271632,0.00011,-1.2011186e-06,-1.2082688e-06,0.0010000041,-0.011554093,0.010554152,0.0,-1.1995762e-06,-1.2094162e-06,0.0010000031,-0.0010042256,4.208524e-06,0.0
4.2333257724172884e-05,4.510808e-05,-1.8783225e-05,-0.9935267,-0.0030494542,-2.5,2.5,2.5,-0.00805615,-0.004353554,2.5,-15.183333,13.659839,18.0,-18.0,0.003989034,1.0966143e-05,-5.2456497e-09,3.4787662e-09,1.9114918e-06,-0.00022865426,-1.1921931e-09,7.906287e-10,-0.0014083333,-0.0015183333,0.0065698037,-9.314998e-06,0.0065085213,-0.0039902483,-1.2171369e-05,0.62090176,3.0072056e-10,-1.252215e-10,-0.6601845,-0.03395203,-0.012562869,-0.002000007,9.314998e-06,-5.9370934e-05,0.6601845,-0.032543696,-0.62764084,0.00011,-1.2010504e-06,-1.2083374e-06,0.0010000041,-0.011559997,0.0105600525,0.0,-1.1996215e-06,-1.2093707e-06,0.0010000031,-0.0010028726,2.8563716e-06,0.0
4.234325772417288e-05,4.2722957e-05,-1.7201488e-05,-0.9938466,-0.0027304161,-2.5,2.5,2.5,-0.0077330293,-0.004034333,2.5,-15.183333,13.6699505,18.0,-18.0,0.003990309,9.691276e-06,-5.248902e-09,3.4808771e-09,1.8082967e-06,-0.00021627542,-1.1929323e-09,7.9110846e-10,-0.0014083333,-0.0015183333,0.00657409,-9.313691e-06,0.006513183,-0.0039915233,-1.0896444e-05,0.6213614,2.8481972e-10,-1.1467659e-10,-0.66063637,-0.03395203,-0.01256716,-0.0020000073,9.313691e-06,-5.9099206e-05,0.66063637,-0.032543696,-0.62809265,0.00011,-1.2009821e-06,-1.2084058e-06,0.0010000041,-0.011565561,0.010565613,0.0,-1.1996668e-06,-1.2093253e-06,0.0010000031,-0.0010015982,1.5827534e-06,0.0
4.2353257724172874e-05,4.033641e-05,-1.561881e-05,-0.9941469,-0.0024309421,-2.5,2.5,2.5,-0.0074294563,-0.0037346743,2.5,-15.183333,13.6795,18.0,-18.0,0.003991505,8.494983e-06,-5.25191e-09,3.482901e-09,1.7050266e-06,-0.00020388766,-1.1936159e-09,7.915684e-10,-0.0014083333,-0.0015183333,0.006578116,-9.312374e-06,0.0065175854,-0.0039927196,-9.700093e-06,0.6217955,2.689094e-10,-1.0412541e-10,-0.6610623,-0.03395203,-0.01257119,-0.002000007,9.312374e-06,-5.882554e-05,0.6610623,-0.032543696,-0.62851864,0.00011,-1.2009137e-06,-1.2084744e-06,0.0010000041,-0.011570787,0.010570835,0.0,-1.1997121e-06,-1.2092798e-06,0.0010000031,-0.0010004024,3.8772004e-07,0.0
4.236325772417287e-05,3.794854e-05,-1.4035255e-05,-0.99442756,-0.0021510439,-2.5,2.5,2.5,-0.007145443,-0.00345459,2.5,-15.183333,13.688486,18.0,-18.0,0.0039926227,7.377312e-06,-5.254722e-09,3.484747e-09,1.6016929e-06,-0.00019149225,-1.194255e-09,7.919879e-10,-0.0014083333,-0.0015183333,0.006581881,-9.311045e-06,0.0065217293,-0.0039938376,-8.582364e-06,0.6222039,2.5299024e-10,-9.356837e-11,-0.66146237,-0.03395203,-0.012575673,-0.0020007216,9.311045e-06,-5.8549933e-05,0.66146237,-0.032543696,-0.6289187,0.00011,-1.2008454e-06,-1.2085429e-06,0.0010000041,-0.011575673,0.010575718,0.0,-1.1997574e-06,-1.2092344e-06,0.0010007175,-0.0009999996,-7.2868124e-07,0.0
